molecule_chembl_id,pchembl_value,smiles,ROMol
CHEMBL4792749,5.58,O=S(=O)(Nc1ccc(-c2nc(-c3ccnc(Nc4ccc(OC(F)(F)F)cc4)c3)no2)cc1)c1cccc(C(F)(F)F)c1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40878F90>
CHEMBL4449010,5.57,O=C(CCCCCNC(=S)Nc1ccc2c(c1)C(=O)NC2=O)NO,<rdkit.Chem.rdchem.Mol object at 0x0000026B40877040>
CHEMBL4741761,5.57,O=S(=O)(Nc1ccc(-c2nc(-c3ccnc(Nc4ccc(OC(F)(F)F)cc4)c3)no2)cc1)c1ccc(F)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000026B408770B0>
CHEMBL5075604,5.57,N#CCCN1CCC2CCN(c3ncnc4[nH]c5cc(F)ccc5c34)C2C1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40877120>
CHEMBL4757545,5.57,O=C(Nc1ccccc1)N[C@H]1CO[C@H]2[C@@H]1OC[C@@H]2Nc1nccc(-c2cccs2)n1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40877190>
CHEMBL261661,5.57,CCCC(=O)Nc1n[nH]c2cnc(-c3ccccc3)nc12,<rdkit.Chem.rdchem.Mol object at 0x0000026B40877200>
CHEMBL1096290,5.57,CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)nc(CN3CCCC3)cc21,<rdkit.Chem.rdchem.Mol object at 0x0000026B40877270>
CHEMBL3763815,5.56,COc1ccc(/C=C/C(=O)/C=C(O)/C=C/c2ccc(OCc3ccccc3)cc2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000026B408772E0>
CHEMBL1630458,5.55,O=C1NC(=O)/C(=C/c2ccc(/C=C3/NC(=O)NC3=O)cc2)N1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40877350>
CHEMBL1709775,5.55,c1ccc(/N=c2\nc(-c3ccccc3)n(-c3ccccc3)s2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000026B408773C0>
CHEMBL249531,5.55,CCc1cnn2c(NCc3cccnc3)cc(-c3ccccc3)nc12,<rdkit.Chem.rdchem.Mol object at 0x0000026B40877430>
CHEMBL256366,5.55,O=[N+]([O-])c1cnc(Nc2ccccc2)nc1Nc1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x0000026B408774A0>
CHEMBL1957942,5.55,Cc1ccc(S(=O)(=O)Nc2ccc(CCNC(=O)c3ccc(O)c4[nH]c(Cc5ccccc5)nc34)cc2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40877510>
CHEMBL1938966,5.55,c1cnc2cc(-c3cnnn3C3C4CC5CC(C4)CC3C5)ccc2n1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40877580>
CHEMBL5086342,5.55,C=CC(=O)N1C(=O)CC(c2ccccc2C(F)(F)F)Sc2ccccc21,<rdkit.Chem.rdchem.Mol object at 0x0000026B408775F0>
CHEMBL1081260,5.55,Cn1cc(C2=C(Oc3ccccc3)C(=O)NC2=O)c2ccccc21,<rdkit.Chem.rdchem.Mol object at 0x0000026B40877660>
CHEMBL408809,5.55,CCNC(=O)Nc1n[nH]c2ncc(-c3ccccc3)cc12,<rdkit.Chem.rdchem.Mol object at 0x0000026B408776D0>
CHEMBL1095038,5.54,CCCC(=O)Nc1n[nH]c2cc(-c3cc(F)cc(F)c3)ccc12,<rdkit.Chem.rdchem.Mol object at 0x0000026B40877740>
CHEMBL4792822,5.54,CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(-c3nc(-c4ccnc(Nc5ccc(Cl)cc5F)c4)no3)cc2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000026B408777B0>
CHEMBL493169,5.54,FC(F)(F)c1cccc(-c2nnc3ccc(NC4CCNCC4)nn23)c1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40877820>
CHEMBL403948,5.54,CC(C)n1c(=O)n(-c2ccccc2)c2nc(Nc3ccccc3)ncc21,<rdkit.Chem.rdchem.Mol object at 0x0000026B40877890>
CHEMBL1682542,5.54,Cc1nc(-c2ccc3[nH]ncc3c2)cs1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40877900>
CHEMBL4792670,5.53,O=C(Nc1cccc(C(F)(F)F)c1)N[C@H]1CO[C@H]2[C@@H]1OC[C@@H]2Nc1nccc(-c2ccco2)n1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40877970>
CHEMBL4797249,5.53,O=S(=O)(Nc1ccc(-c2nc(-c3ccnc(Nc4ccc(OC(F)(F)F)cc4)c3)no2)cc1)c1ccc(Cl)s1,<rdkit.Chem.rdchem.Mol object at 0x0000026B408779E0>
CHEMBL3884319,5.53,CC1(C)C(=O)N([C@H]2CCc3c(O)cccc32)c2nc(Nc3ccccc3)ncc21,<rdkit.Chem.rdchem.Mol object at 0x0000026B40877A50>
CHEMBL263664,5.52,NC1(Cc2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40877AC0>
CHEMBL24721,5.52,Cn1sc(=O)n(-c2ccc(Br)cc2)c1=O,<rdkit.Chem.rdchem.Mol object at 0x0000026B40877B30>
CHEMBL1774404,5.52,CC(=O)O[C@@H]1C[C@H]2C(C)(C)C(=O)C=C[C@]2(C)[C@H]2CC[C@]3(C)C(=CC[C@H]3[C@H]3COC(=O)C3)[C@@]21C,<rdkit.Chem.rdchem.Mol object at 0x0000026B40877BA0>
CHEMBL2037482,5.52,CCCCCCCCCCCC(=O)NNC(=O)c1c(O)c2ccccc2n(CC)c1=O,<rdkit.Chem.rdchem.Mol object at 0x0000026B40877C10>
CHEMBL554295,5.52,O=c1sn(CCc2ccccc2)c(=O)n1Cc1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40877C80>
CHEMBL257823,5.52,O=C(NCCCN1CCN(c2ccccc2F)CC1)c1nc(-c2cncnc2)no1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40877CF0>
CHEMBL4073799,5.52,N=C1N[C@H]2c3c([nH]c(Br)c3Br)C(=O)C3CCC[C@@]32N1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40877D60>
CHEMBL1801611,5.52,O=C(CI)c1ccc(Br)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40877DD0>
CHEMBL3093035,5.52,Cc1nc(-c2ccncc2)cc(=O)[nH]1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40877E40>
CHEMBL403640,5.52,Cc1ccc(N2CCN(CCCNC(=O)c3nc(-c4cncnc4)no3)CC2)c(C)c1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40877EB0>
CHEMBL26274,5.52,Cn1sc(=O)n(-c2cccc3ccccc23)c1=O,<rdkit.Chem.rdchem.Mol object at 0x0000026B40877F20>
CHEMBL335357,5.52,O=C(CCl)c1cc(Br)cs1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40877F90>
CHEMBL74133,5.52,Oc1ccc(-c2[nH]c3nccnc3c2CC2CC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40872040>
CHEMBL4091320,5.52,COCCn1cc(-c2ccncc2)c2ccncc21,<rdkit.Chem.rdchem.Mol object at 0x0000026B408720B0>
CHEMBL4584996,5.51,Cc1nc(C2CC2)c(-c2ccnc(NC(=O)C3CC3)c2)[nH]1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40872120>
CHEMBL4095283,5.51,CCCCCCCCCCCC(=O)NNC(=O)c1c(O)c2ccc(Cl)cc2[nH]c1=O,<rdkit.Chem.rdchem.Mol object at 0x0000026B40872190>
CHEMBL1170317,5.51,c1ccc(-c2cnc3cnc(-c4ccncc4)cn23)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40872200>
CHEMBL3982723,5.51,CC1(N)CCN(c2cccnc2NC(=O)c2nc(-c3ncccc3C(F)(F)F)cnc2N)CC1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40872270>
CHEMBL4743208,5.51,O=S(=O)(Nc1ccc(-c2nc(-c3ccnc(Nc4ccc(OC(F)(F)F)cc4)c3)no2)cc1)c1ccc(Br)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000026B408722E0>
CHEMBL3892099,5.51,CC1(N)CCN(c2cccnc2NC(=O)c2nc(-c3nc(N4CCOCC4)cc4ccccc34)cnc2N)CC1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40872350>
CHEMBL1081261,5.51,Cn1cc(C2=C(N(C(=O)OC(C)(C)C)c3ccccc3)C(=O)NC2=O)c2ccccc21,<rdkit.Chem.rdchem.Mol object at 0x0000026B408723C0>
CHEMBL496779,5.5,C=Cc1ccc2c(-c3ccnc(NC4CC4)n3)cnn2n1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40872430>
CHEMBL2064521,5.5,N#Cc1cccc(CSc2nnc(-c3ccncc3)o2)c1,<rdkit.Chem.rdchem.Mol object at 0x0000026B408724A0>
CHEMBL4080101,5.5,CCCCCCCCCCCC(=O)NNC(=O)c1c(O)c2cc(Cl)ccc2n(CC)c1=O,<rdkit.Chem.rdchem.Mol object at 0x0000026B40872510>
CHEMBL1079135,5.5,Cc1ccc2c(c1)nc(-c1nonc1N)n2C1CCC1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40872580>
CHEMBL188426,5.5,CCOc1ccc2c(-c3ccnc(Nc4cc(OC)cc(C(F)(F)F)c4)n3)cnn2n1,<rdkit.Chem.rdchem.Mol object at 0x0000026B408725F0>
CHEMBL404687,5.5,O=C(O)c1ccc(Nc2ncc(Br)c(Nc3ccccc3)n2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40872660>
CHEMBL80644,5.5,COc1cccc(-c2cc3[nH]ccnc-3n2)c1,<rdkit.Chem.rdchem.Mol object at 0x0000026B408726D0>
CHEMBL4752122,5.49,CCc1ccc(Nc2cc(-c3noc(-c4ccc(NS(=O)(=O)c5ccc(C(C)(C)C)cc5)cc4)n3)ccn2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40872740>
CHEMBL3947828,5.49,COc1cc(C2=C(c3cn(CCCN4CCN(C)CC4)c4ccccc34)C(=O)NC2=O)cc(OC)c1OC,<rdkit.Chem.rdchem.Mol object at 0x0000026B408727B0>
CHEMBL4555766,5.49,CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(NC(=O)Cc3ccc(C(F)(F)F)cc3)c2)[nH]1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40872820>
CHEMBL2313853,5.48,N#Cc1c(N)nc2sc(C(=O)c3cccc(Cl)c3)c(N)c2c1-c1ccccc1Cl,<rdkit.Chem.rdchem.Mol object at 0x0000026B40872890>
CHEMBL77590,5.48,COc1ccccc1-c1cc2[nH]ccnc-2n1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40872900>
CHEMBL562709,5.48,CN1CCN(CCCn2nc(C3=C(c4cn(C)c5ccccc45)C(=O)NC3=O)c3cccnc32)CC1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40872970>
CHEMBL4747475,5.48,O=C(O)CCCNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,<rdkit.Chem.rdchem.Mol object at 0x0000026B408729E0>
CHEMBL256559,5.47,Cc1ccc(C)c(N2CCN(CCCNC(=O)c3nc(-c4cncnc4)no3)CC2)c1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40872A50>
CHEMBL1834116,5.47,Nc1c(F)c(NCCn2ccnc2)c(F)c2c1c(=O)c(C(=O)O)cn2C1CC1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40872AC0>
CHEMBL3966595,5.47,Nc1ncc(-c2nc(N3CCOCC3)cc3ccccc23)nc1C(=O)Nc1ncccc1N1CCC(N)CC1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40872B30>
CHEMBL1682549,5.47,c1ccc(CNc2nc(-c3ccc4[nH]ncc4c3)c(-c3ccccc3)s2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40872BA0>
CHEMBL178785,5.47,CN(C)S(=O)(=O)c1ccc(Nc2cc(N[C@H]3CC[C@H](N)CC3)nc3c(Br)cnn23)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40872C10>
CHEMBL4875903,5.46,CC(=O)Nc1cc(C(=O)Nc2cncc(OCC3CCN(Cc4ccc(F)cc4)CC3)c2)ccn1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40872C80>
CHEMBL403856,5.46,O=C1CN(c2ccccc2)c2nc(Nc3ccc(C(=O)O)cc3)ncc2N1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40872CF0>
CHEMBL4204286,5.46,O=C1NC(=O)N(c2ccccc2)/C1=C/Nc1ccc(C(=O)O)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40872D60>
CHEMBL257979,5.46,Cc1ccc(N2CCN(CCCNC(=O)c3nc(-c4cncnc4)no3)CC2)cc1C,<rdkit.Chem.rdchem.Mol object at 0x0000026B40872DD0>
CHEMBL1682338,5.46,c1cc2[nH]ncc2cc1-n1cc(C2CC2)nn1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40872E40>
CHEMBL257980,5.46,Cc1ccc(Cl)cc1N1CCN(CCCNC(=O)c2nc(-c3cncnc3)no2)CC1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40872EB0>
CHEMBL249141,5.45,Cc1cc(NCc2cccnc2)n2ncc(Br)c2n1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40872F20>
CHEMBL3961887,5.45,COc1cc(C2=C(c3cn(CCN(C)C)c4ccccc34)C(=O)NC2=O)cc(OC)c1OC,<rdkit.Chem.rdchem.Mol object at 0x0000026B40872F90>
CHEMBL287731,5.45,CS(=O)(=O)Nc1n[nH]c2ncc(-c3ccccc3)cc12,<rdkit.Chem.rdchem.Mol object at 0x0000026B40870040>
CHEMBL4210171,5.45,O=C1NC(=S)S/C1=C\c1cccc(OCCOc2ccc(Br)cc2)c1,<rdkit.Chem.rdchem.Mol object at 0x0000026B408700B0>
CHEMBL4169102,5.45,COc1ccc2nc(Cl)c(/C=C3\SC(=O)NC3=O)cc2c1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40870120>
CHEMBL4087974,5.45,CCCCCCCCCCCC(=O)NNC(=O)c1c(O)c2cc(Br)ccc2[nH]c1=O,<rdkit.Chem.rdchem.Mol object at 0x0000026B40870190>
CHEMBL604712,5.44,CC(C)(C)C(=O)N1Cc2c(NC(=O)c3cc(F)cc(F)c3)n[nH]c2C1(C)C,<rdkit.Chem.rdchem.Mol object at 0x0000026B40870200>
CHEMBL4555253,5.44,CSc1nc(-c2ccc(F)cc2)c(-c2ccnc(NC(=O)c3ccoc3)c2)[nH]1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40870270>
CHEMBL4442366,5.43,CC(=O)/N=C1/NC(=O)/C(=C\c2ccc(-c3ccc(C(=O)O)cc3)o2)S1,<rdkit.Chem.rdchem.Mol object at 0x0000026B408702E0>
CHEMBL4442898,5.42,O=C(C/C=C/c1cnc2[nH]cc(-c3ccccc3)c2c1)NCCc1c[nH]c2ccccc12,<rdkit.Chem.rdchem.Mol object at 0x0000026B40870350>
CHEMBL5085025,5.42,CN(c1ncnc2[nH]c3ccc(Cl)cc3c12)C1CCCN(CCC#N)C1,<rdkit.Chem.rdchem.Mol object at 0x0000026B408703C0>
CHEMBL1095039,5.42,CCCC(=O)Nc1n[nH]c2cc(-c3ccc(C(C)(C)C)cc3)ccc12,<rdkit.Chem.rdchem.Mol object at 0x0000026B40870430>
CHEMBL4096612,5.42,CCCCCCCCCCCC(=O)NNC(=O)c1c(O)c2cc(Cl)ccc2[nH]c1=O,<rdkit.Chem.rdchem.Mol object at 0x0000026B408704A0>
CHEMBL1682360,5.42,c1cc2[nH]ncc2cc1-c1cc(CN2CCCCC2)no1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40870510>
CHEMBL4753278,5.41,CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(-c3nc(-c4ccnc(Nc5ccc(F)c(C(F)(F)F)c5)c4)no3)cc2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40870580>
CHEMBL596073,5.41,Cc1n[nH]c2ccc(-c3cc(OC[C@@H](N)Cc4c[nH]c5ccccc45)cnc3-c3ccoc3)nc12,<rdkit.Chem.rdchem.Mol object at 0x0000026B408705F0>
CHEMBL1682544,5.41,CCNc1nc(-c2ccc3[nH]ncc3c2)cs1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40870660>
CHEMBL359486,5.41,CN(C)CCCn1nc(C2=C(c3cn(-c4cnc5ccccc5c4)c4ccccc34)C(=O)NC2=O)c2ccccc21,<rdkit.Chem.rdchem.Mol object at 0x0000026B408706D0>
CHEMBL256367,5.4,O=C(NCCCN1CCN(c2cccc(Cl)c2)CC1)c1nc(-c2ccncc2)no1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40870740>
CHEMBL99280,5.4,C=CCn1c2c(c3cc(Br)ccc31)CC(=O)Nc1ccccc1-2,<rdkit.Chem.rdchem.Mol object at 0x0000026B408707B0>
CHEMBL24494,5.4,Cn1sc(=O)n(-c2cccc(Br)c2)c1=O,<rdkit.Chem.rdchem.Mol object at 0x0000026B40870820>
CHEMBL189874,5.4,FC(F)(F)c1cc(Nc2nccc(-c3c(-c4ccc(Cl)cc4)nn4ncccc34)n2)ccc1Cl,<rdkit.Chem.rdchem.Mol object at 0x0000026B40870890>
CHEMBL257562,5.4,O=C(O)c1ccc(Nc2ncc3[nH]c(=O)n(-c4ccccc4)c3n2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40870900>
CHEMBL24537,5.4,Cn1sc(=O)n(-c2ccc(Cl)cc2)c1=O,<rdkit.Chem.rdchem.Mol object at 0x0000026B40870970>
CHEMBL2313850,5.4,N#Cc1c(N)nc2sc(C(=O)c3cccc(Cl)c3)c(N)c2c1-c1ccccc1Br,<rdkit.Chem.rdchem.Mol object at 0x0000026B408709E0>
CHEMBL2203562,5.4,COc1cnc(COc2ccc(F)cc2F)cc1-c1cc2c([nH]1)CCNC2=O,<rdkit.Chem.rdchem.Mol object at 0x0000026B40870A50>
CHEMBL5092483,5.4,C=CC(=O)N1C(=O)CC(c2cccc(Cl)c2)Sc2ccccc21,<rdkit.Chem.rdchem.Mol object at 0x0000026B40870AC0>
CHEMBL181114,5.4,N[C@H]1CC[C@H](Nc2cc(Nc3ccc(S(=O)(=O)c4cccs4)cc3)n3ncc(Cl)c3n2)CC1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40870B30>
CHEMBL4212986,5.4,O=C1NC(=S)S/C1=C\c1cc(/N=N/c2ccccc2)ccc1O,<rdkit.Chem.rdchem.Mol object at 0x0000026B40870BA0>
CHEMBL1095624,5.4,CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)nc(CCN)cc21,<rdkit.Chem.rdchem.Mol object at 0x0000026B40870C10>
CHEMBL270045,5.4,O=C1NC(=S)S/C1=C\c1ccc(O)c([N+](=O)[O-])c1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40870C80>
CHEMBL25820,5.4,Cn1sc(=O)n(-c2ccc(F)cc2)c1=O,<rdkit.Chem.rdchem.Mol object at 0x0000026B40870CF0>
CHEMBL4203924,5.39,O=S(=O)(c1ccccc1)N1CC(c2cccc3ccccc23)Oc2ccccc21,<rdkit.Chem.rdchem.Mol object at 0x0000026B40870D60>
CHEMBL489413,5.39,Cn1cc(C2=C(c3coc4cc(OCC5CCC5)ccc34)C(=O)NC2=O)c2cc(F)c(Cl)cc21,<rdkit.Chem.rdchem.Mol object at 0x0000026B40870DD0>
CHEMBL4575045,5.39,O=C(CCCCNC(=S)Nc1ccc2c(c1)C(=O)NC2=O)NO,<rdkit.Chem.rdchem.Mol object at 0x0000026B40870E40>
CHEMBL1080583,5.39,CCC(CO)Nc1nc(Nc2cccc(-c3ccccn3)c2)c2ncn(C(C)C)c2n1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40870EB0>
CHEMBL4573681,5.39,C=CC(=O)c1ccc2nc(NC(=O)NCc3ccc(OC)cc3)sc2c1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40870F20>
CHEMBL5088917,5.39,Cn1c(NCCNc2c3c(nc4ccccc24)CCCC3)nc(-c2ccncc2)cc1=O,<rdkit.Chem.rdchem.Mol object at 0x0000026B40870F90>
CHEMBL4444424,5.39,Cc1nc(C2CCC2)c(-c2ccnc(NC(=O)C3CC3)c2)[nH]1,<rdkit.Chem.rdchem.Mol object at 0x0000026B408F0040>
CHEMBL2024365,5.39,COc1ccc(-n2s/c(=N/Cc3cccnc3)nc2-c2ccccc2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000026B408F00B0>
CHEMBL1669587,5.39,O=C1OCC(Cc2ccc(O)cc2)=C1c1cc(O)cc(O)c1,<rdkit.Chem.rdchem.Mol object at 0x0000026B408F0120>
CHEMBL4103031,5.39,CCCCCCCCCCCC(=O)NNC(=O)c1c(O)c2ccc(Cl)cc2n(C)c1=O,<rdkit.Chem.rdchem.Mol object at 0x0000026B408F0190>
CHEMBL4744440,5.39,O=C(Nc1cccc(C(F)(F)F)c1)N[C@H]1CO[C@H]2[C@@H]1OC[C@@H]2Nc1nccc(-c2cccs2)n1,<rdkit.Chem.rdchem.Mol object at 0x0000026B408F0200>
CHEMBL1077260,5.38,CCCC(=O)Nc1n[nH]c2cc(Cc3ccccc3)ccc12,<rdkit.Chem.rdchem.Mol object at 0x0000026B408F0270>
CHEMBL256307,5.38,O=C(O)c1ccc(Nc2ncc(F)c(Nc3ccccc3)n2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000026B408F02E0>
CHEMBL4571262,5.38,C#CC(=O)c1ccc2nc(NC(=O)NCc3ccc(OC)cc3)sc2c1,<rdkit.Chem.rdchem.Mol object at 0x0000026B408F0350>
CHEMBL41016,5.38,CCN(CC)c1ccc(/C=C2\NC(=O)NC2=O)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000026B408F03C0>
CHEMBL4214215,5.38,O=C(Cc1ccc([N+](=O)[O-])cc1)N/N=C1\C(=O)Nc2cc(Br)ccc21,<rdkit.Chem.rdchem.Mol object at 0x0000026B408F0430>
CHEMBL3651854,5.37,Cc1cc(Nc2nc(Nc3ccccc3S(=O)(=O)C(C)C)c3c(C)[nH]nc3n2)c(OC(C)C)cc1C1CCN(C)CC1,<rdkit.Chem.rdchem.Mol object at 0x0000026B408F04A0>
CHEMBL4077675,5.37,CCCCCCCCCCCC(=O)NNC(=O)c1c(O)c2cc(Br)ccc2n(C)c1=O,<rdkit.Chem.rdchem.Mol object at 0x0000026B408F0510>
CHEMBL95477,5.37,O=C1Cc2c([nH]c3ccc(Br)cc23)-c2cccc(O)c2N1,<rdkit.Chem.rdchem.Mol object at 0x0000026B408F0580>
CHEMBL1681795,5.37,CNC(=O)c1cc(-c2ccc3[nH]ncc3c2)on1,<rdkit.Chem.rdchem.Mol object at 0x0000026B408F05F0>
CHEMBL4454916,5.36,O=C1Nc2ccc(NC(=O)c3ccccc3)cc2/C1=C/c1ccc(O)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000026B408F0660>
CHEMBL332575,5.36,O=C1NC(=O)c2c1c1c3ccccc3ccc1c1[nH]c3ccccc3c21,<rdkit.Chem.rdchem.Mol object at 0x0000026B408F06D0>
CHEMBL5198118,5.36,O=C1Nc2ccc(NC(=O)c3ccccc3)cc2C1=Cc1ccc(O)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000026B408F0740>
CHEMBL4517450,5.36,Cc1nc(-c2ccccc2)c(-c2ccnc(NC(=O)CCn3cnnn3)c2)[nH]1,<rdkit.Chem.rdchem.Mol object at 0x0000026B408F07B0>
CHEMBL3221394,5.36,CCCNC(=O)c1cnc2oc3ccc(O)cc3c2c1-c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x0000026B408F0820>
CHEMBL1682543,5.35,Nc1nc(-c2ccc3[nH]ncc3c2)cs1,<rdkit.Chem.rdchem.Mol object at 0x0000026B408F0890>
CHEMBL4097781,5.35,CC1=C(O)[C@@H](C/C(C)=C/CC[C@H](C)/C=C/C=C(\C)CCCc2ccoc2)OC1=O,<rdkit.Chem.rdchem.Mol object at 0x0000026B408F0900>
CHEMBL464381,5.35,CC1=C(O)[C@@H](C/C(C)=C/CCC(C)/C=C/C=C(\C)CCCc2ccoc2)OC1=O,<rdkit.Chem.rdchem.Mol object at 0x0000026B408F0970>
CHEMBL4082305,5.35,CCCCCCCCCCCC(=O)NNC(=O)c1c(O)c2ccccc2[nH]c1=O,<rdkit.Chem.rdchem.Mol object at 0x0000026B408F09E0>
CHEMBL1801632,5.35,CC(=O)C1=C(c2c[nH]c3ccccc23)C(=O)NC1=O,<rdkit.Chem.rdchem.Mol object at 0x0000026B408F0A50>
CHEMBL3298402,5.34,CC(C)(C)CNC(=O)CC1CNC(=O)c2cc(-c3ccncc3)cn21,<rdkit.Chem.rdchem.Mol object at 0x0000026B408F0AC0>
CHEMBL399078,5.34,CNc1cc(NCc2cccnc2)n2ncc(Br)c2n1,<rdkit.Chem.rdchem.Mol object at 0x0000026B408F0B30>
CHEMBL2024369,5.34,COc1ccc(-n2s/c(=N/CCO)nc2-c2ccccc2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000026B408F0BA0>
CHEMBL4793635,5.34,Cc1ccc(Nc2cc(-c3noc(-c4ccc(NS(=O)(=O)c5ccc(C(C)(C)C)cc5)cc4)n3)ccn2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000026B408F0C10>
CHEMBL4288568,5.34,CCOC(O)(Nc1ccc(C(=O)O)cc1)Nc1nc2c(s1)CC(N1C(=O)c3ccccc3C1=O)CC2,<rdkit.Chem.rdchem.Mol object at 0x0000026B408F0C80>
CHEMBL1630438,5.33,COc1ccc(-c2c3c(nc4nc(SCCc5ccccc5)nc(N)c24)CCCC3)cc1OC,<rdkit.Chem.rdchem.Mol object at 0x0000026B408F0CF0>
CHEMBL4475448,5.33,Cc1nc(C2CCCCC2)c(-c2ccnc(NC(=O)C3CC3)c2)[nH]1,<rdkit.Chem.rdchem.Mol object at 0x0000026B408F0D60>
CHEMBL612054,5.32,Oc1cccc2c1[nH]c1c(C3=C[C@@]4(O)CC/C=C\CCCCN5CC[C@@H]3[C@]3(CC6/C=C\CCCCN6[C@H]34)C5)nccc12,<rdkit.Chem.rdchem.Mol object at 0x0000026B408F0DD0>
CHEMBL4871399,5.32,O=C(Nc1nccc2c1[nH]c1cc(F)ccc12)C1CC1,<rdkit.Chem.rdchem.Mol object at 0x0000026B408F0E40>
CHEMBL252520,5.32,CC(=O)Oc1cccc2c1[nH]c1c(C3=C/C4=C/C/C=C\CCCCN5CCC3[C@]3(C[C@@H]6/C=C\CCCCN6[C@@H]43)C5)nccc12,<rdkit.Chem.rdchem.Mol object at 0x0000026B408F0EB0>
CHEMBL5083742,5.32,C=CC(=O)N1C(=O)CC(c2ccc(C)cc2)Sc2ccccc21,<rdkit.Chem.rdchem.Mol object at 0x0000026B408F0F20>
CHEMBL77697,5.32,N#Cc1ccc(-c2cc3[nH]ccnc-3n2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000026B408F0F90>
CHEMBL3221395,5.32,NCCNC(=O)c1cnc2oc3ccc(O)cc3c2c1-c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x0000026B40903040>
CHEMBL4077010,5.32,Cn1cc(-c2ccncc2)c2ccncc21,<rdkit.Chem.rdchem.Mol object at 0x0000026B409030B0>
